,Id,Parent,Rank,Rarity Score
271,314,RARE RATS,22,201.63
272,126,RARE RATS,23,189.9
273,302,RARE RATS,24,187.45
274,26,RARE RATS,25,186.35
275,49,RARE RATS,26,181.4
276,59,RARE RATS,27,180.76
277,154,RARE RATS,28,175.85
278,125,RARE RATS,29,173.43
279,336,RARE RATS,30,170.73
280,351,RARE RATS,31,169.83
281,324,RARE RATS,32,169.73
282,131,RARE RATS,33,169.37
283,54,RARE RATS,34,168.64
284,328,RARE RATS,35,165.07
285,347,RARE RATS,36,163.14
286,93,RARE RATS,37,162.47
287,65,RARE RATS,38,153.5
288,199,RARE RATS,39,149.94
289,344,RARE RATS,40,148.1
290,238,RARE RATS,41,147.19
291,172,RARE RATS,42,146.49
292,42,RARE RATS,43,145.98
293,124,RARE RATS,44,142.89
294,300,RARE RATS,45,138.9
295,81,RARE RATS,46,137.36
296,258,RARE RATS,47,136.32
297,313,RARE RATS,48,135.89
298,340,RARE RATS,49,134.9
299,136,RARE RATS,50,134.68
300,386,ANOMURA,1,4144476.73
301,828,ANOMURA,2,4094732.68
302,894,ANOMURA,3,541146.21
303,799,ANOMURA,4,538303.18
304,55,ANOMURA,5,527595.43
305,465,ANOMURA,6,524305.64
306,656,ANOMURA,7,519432.14
307,876,ANOMURA,8,519373.85
308,1487,ANOMURA,9,507540.78
309,192,ANOMURA,10,484952.05
310,616,ANOMURA,11,323804.22
311,839,ANOMURA,12,315791.4
312,582,ANOMURA,13,312595.28
313,918,ANOMURA,14,308566.72
314,439,ANOMURA,15,305439.23
315,586,ANOMURA,16,305397.29
316,484,ANOMURA,17,148895.84
317,268,ANOMURA,18,131284.29
318,293,ANOMURA,19,122364.52
319,1430,ANOMURA,20,108887.48
320,1741,ANOMURA,21,105999.15
321,382,ANOMURA,22,104730.66
322,1283,ANOMURA,23,104135.36
323,1140,ANOMURA,24,103691.26
324,1142,ANOMURA,25,103512.28
325,236,ANOMURA,26,101652.21
326,1328,ANOMURA,27,99638.97
327,607,ANOMURA,28,99327.23
328,861,ANOMURA,29,96680.54
329,545,ANOMURA,30,96151.38
330,575,ANOMURA,31,96089.67
331,1461,ANOMURA,32,95973.95
332,124,ANOMURA,33,95941.13
333,763,ANOMURA,34,94729.9
334,933,ANOMURA,35,94605.17
335,1747,ANOMURA,36,94519.5
336,306,ANOMURA,37,93927.13
337,409,ANOMURA,38,93573.01
338,1623,ANOMURA,39,92655.82
339,1268,ANOMURA,40,92462.99
340,610,ANOMURA,41,92440.45
341,1437,ANOMURA,42,92284.73
342,436,ANOMURA,43,92048.23
343,567,ANOMURA,44,91670.55
344,1743,ANOMURA,45,91378.44
345,234,ANOMURA,46,91316.83
346,1026,ANOMURA,47,91271.25
347,66,ANOMURA,48,91249.12
348,921,ANOMURA,49,91231.4
349,926,ANOMURA,50,91216.75
350,1412,KUMALEON,1,2209.02
351,2188,KUMALEON,2,2188.09
352,1004,KUMALEON,3,2116.0
353,2966,KUMALEON,4,2099.24
354,2016,KUMALEON,5,2065.65
355,648,KUMALEON,6,2027.84
356,2287,KUMALEON,7,1973.44
357,1520,KUMALEON,8,1942.7
358,1676,KUMALEON,9,1923.31
359,1600,KUMALEON,10,1786.3
360,498,KUMALEON,11,1495.82
361,2508,KUMALEON,12,1299.91
362,155,KUMALEON,13,1280.28
363,1029,KUMALEON,14,1234.63
364,173,KUMALEON,15,1167.29
365,1666,KUMALEON,16,1142.51
366,2134,KUMALEON,17,1140.15
367,739,KUMALEON,18,1139.68
368,2497,KUMALEON,19,1133.29
369,705,KUMALEON,20,1116.13
370,1721,KUMALEON,21,1115.97
371,2558,KUMALEON,22,1077.74
372,1747,KUMALEON,23,1056.3
373,976,KUMALEON,24,1034.61
374,1487,KUMALEON,25,990.03
375,2045,KUMALEON,26,978.68
376,2479,KUMALEON,27,963.51
377,2071,KUMALEON,28,948.69
378,657,KUMALEON,29,932.62
379,2048,KUMALEON,30,928.31
380,704,KUMALEON,31,927.7
381,1815,KUMALEON,32,927.49
382,2825,KUMALEON,33,926.81
383,506,KUMALEON,34,922.26
384,1054,KUMALEON,35,922.2
385,623,KUMALEON,36,920.33
386,1374,KUMALEON,37,913.65
387,1946,KUMALEON,38,912.51
388,2758,KUMALEON,39,884.41
389,1433,KUMALEON,40,883.28
390,2987,KUMALEON,41,881.68
391,2715,KUMALEON,42,881.0
392,2233,KUMALEON,43,870.31
393,2379,KUMALEON,44,851.91
394,1455,KUMALEON,45,839.95
395,1046,KUMALEON,46,839.75
396,1571,KUMALEON,47,838.05
397,1648,KUMALEON,48,837.33
398,1345,KUMALEON,49,836.15
399,1613,KUMALEON,50,825.14
400,652,DOTTEDBUDDIESWRLD,1,1238027.1
401,3749,DOTTEDBUDDIESWRLD,2,1143458.03
402,3865,DOTTEDBUDDIESWRLD,3,1043458.03
403,5426,DOTTEDBUDDIESWRLD,4,946173.01
404,325,DOTTEDBUDDIESWRLD,5,833439.47
405,2190,DOTTEDBUDDIESWRLD,6,728043.45
406,545,DOTTEDBUDDIESWRLD,7,622662.19
407,2340,DOTTEDBUDDIESWRLD,8,524474.98
408,2403,DOTTEDBUDDIESWRLD,9,443528.54
409,1670,DOTTEDBUDDIESWRLD,10,338027.1
410,4541,DOTTEDBUDDIESWRLD,11,233372.11
411,390,DOTTEDBUDDIESWRLD,12,132777.29
412,3290,DOTTEDBUDDIESWRLD,13,6001.93
413,4401,DOTTEDBUDDIESWRLD,14,5977.24
414,1556,DOTTEDBUDDIESWRLD,15,5912.01
415,2411,DOTTEDBUDDIESWRLD,16,5878.77
416,5399,DOTTEDBUDDIESWRLD,17,3168.44
417,1785,DOTTEDBUDDIESWRLD,18,2947.96
418,3574,DOTTEDBUDDIESWRLD,19,2064.57
419,4171,DOTTEDBUDDIESWRLD,20,2056.04
420,2764,DOTTEDBUDDIESWRLD,21,1977.62
421,4324,DOTTEDBUDDIESWRLD,22,1775.01
422,1203,DOTTEDBUDDIESWRLD,23,1397.58
423,3113,DOTTEDBUDDIESWRLD,24,1385.2
424,2964,DOTTEDBUDDIESWRLD,25,1376.79
425,4011,DOTTEDBUDDIESWRLD,26,1361.14
426,3021,DOTTEDBUDDIESWRLD,27,1349.36
427,2981,DOTTEDBUDDIESWRLD,28,1325.75
428,3384,DOTTEDBUDDIESWRLD,29,1285.68
429,1404,DOTTEDBUDDIESWRLD,30,1270.37
430,1767,DOTTEDBUDDIESWRLD,31,1261.44
431,1641,DOTTEDBUDDIESWRLD,32,1259.17
432,3461,DOTTEDBUDDIESWRLD,32,1259.17
433,3597,DOTTEDBUDDIESWRLD,34,1243.03
434,1619,DOTTEDBUDDIESWRLD,35,1242.7
435,3085,DOTTEDBUDDIESWRLD,36,1231.08
436,1997,DOTTEDBUDDIESWRLD,37,1218.57
437,4621,DOTTEDBUDDIESWRLD,38,1217.14
438,3335,DOTTEDBUDDIESWRLD,39,1215.84
439,1031,DOTTEDBUDDIESWRLD,40,1204.51
440,2715,DOTTEDBUDDIESWRLD,41,1194.64
441,1443,DOTTEDBUDDIESWRLD,42,1186.69
442,2722,DOTTEDBUDDIESWRLD,43,1184.5
443,3359,DOTTEDBUDDIESWRLD,44,1181.32
444,9,DOTTEDBUDDIESWRLD,45,1181.13
445,606,DOTTEDBUDDIESWRLD,46,1180.77
446,2348,DOTTEDBUDDIESWRLD,47,1178.98
447,4464,DOTTEDBUDDIESWRLD,48,1173.8
448,3233,DOTTEDBUDDIESWRLD,49,1151.69
449,3815,DOTTEDBUDDIESWRLD,50,1151.41
450,62,SNEAKERBOX,1,2421.0
451,411,SNEAKERBOX,1,2421.0
452,612,SNEAKERBOX,1,2421.0
453,597,SNEAKERBOX,4,1079.59
454,505,SNEAKERBOX,5,1075.26
455,596,SNEAKERBOX,6,1049.67
456,323,SNEAKERBOX,7,957.46
457,480,SNEAKERBOX,8,947.42
458,283,SNEAKERBOX,9,914.68
459,24,SNEAKERBOX,10,895.82
460,248,SNEAKERBOX,11,884.62
461,256,SNEAKERBOX,12,873.64
462,349,SNEAKERBOX,13,864.01
463,468,SNEAKERBOX,14,836.75
464,383,SNEAKERBOX,15,835.08
465,271,SNEAKERBOX,16,817.88
466,83,SNEAKERBOX,17,817.32
467,457,SNEAKERBOX,18,805.56
468,71,SNEAKERBOX,19,803.87
469,291,SNEAKERBOX,20,781.46
470,146,SNEAKERBOX,21,774.2
471,388,SNEAKERBOX,22,771.68
472,293,SNEAKERBOX,23,765.37
473,441,SNEAKERBOX,24,761.59
474,333,SNEAKERBOX,25,752.1
475,365,SNEAKERBOX,26,751.66
476,127,SNEAKERBOX,27,740.08
477,115,SNEAKERBOX,28,686.28
478,608,SNEAKERBOX,29,659.37
479,425,SNEAKERBOX,30,638.77
480,20,SNEAKERBOX,31,629.1
481,61,SNEAKERBOX,32,625.77
482,274,SNEAKERBOX,33,608.33
483,113,SNEAKERBOX,34,585.38
484,76,SNEAKERBOX,35,582.73
485,599,SNEAKERBOX,36,569.42
486,361,SNEAKERBOX,37,550.47
487,285,SNEAKERBOX,38,541.35
488,445,SNEAKERBOX,39,541.33
489,142,SNEAKERBOX,40,540.01
490,121,SNEAKERBOX,41,517.32
491,26,SNEAKERBOX,42,508.56
492,470,SNEAKERBOX,43,508.35
493,453,SNEAKERBOX,44,506.69
494,555,SNEAKERBOX,45,501.51
495,556,SNEAKERBOX,46,495.13
496,604,SNEAKERBOX,47,494.39
497,578,SNEAKERBOX,48,490.41
498,493,SNEAKERBOX,49,490.05
499,476,SNEAKERBOX,50,485.74
500,3421,SHELLZ ORB,1,9007593.22
501,0,SHELLZ ORB,2,9003920.81
502,241,SHELLZ ORB,2,9003920.81
503,3561,SHELLZ ORB,2,9003920.81
504,4949,SHELLZ ORB,2,9003920.81
505,8146,SHELLZ ORB,2,9003920.81
506,8210,SHELLZ ORB,2,9003920.81
507,4035,SHELLZ ORB,8,9002424.17
508,4447,SHELLZ ORB,9,9002424.06
509,1779,SHELLZ ORB,10,9002423.53
510,3067,SHELLZ ORB,11,9001525.17
511,2771,SHELLZ ORB,12,2938622.76
512,8112,SHELLZ ORB,12,2938622.76
513,2313,SHELLZ ORB,14,2930265.62
514,2869,SHELLZ ORB,14,2930265.62
515,3380,SHELLZ ORB,14,2930265.62
516,7145,SHELLZ ORB,14,2930265.62
517,7369,SHELLZ ORB,14,2930265.62
518,7929,SHELLZ ORB,14,2930265.62
519,8006,SHELLZ ORB,14,2930265.62
520,1521,SHELLZ ORB,21,2930222.76
521,5488,SHELLZ ORB,21,2930222.76
522,1551,SHELLZ ORB,23,2930122.76
523,1997,SHELLZ ORB,23,2930122.76
524,3344,SHELLZ ORB,23,2930122.76
525,3869,SHELLZ ORB,23,2930122.76
526,4616,SHELLZ ORB,23,2930122.76
527,7133,SHELLZ ORB,23,2930122.76
528,7525,SHELLZ ORB,23,2930122.76
529,8016,SHELLZ ORB,23,2930122.76
530,8232,SHELLZ ORB,23,2930122.76
531,8476,SHELLZ ORB,23,2930122.76
532,8814,SHELLZ ORB,23,2930122.76
533,1438,SHELLZ ORB,34,2930031.85
534,2733,SHELLZ ORB,34,2930031.85
535,3754,SHELLZ ORB,34,2930031.85
536,4692,SHELLZ ORB,34,2930031.85
537,8085,SHELLZ ORB,34,2930031.85
538,8427,SHELLZ ORB,34,2930031.85
539,8718,SHELLZ ORB,34,2930031.85
540,8850,SHELLZ ORB,34,2930031.85
541,8160,SHELLZ ORB,42,2929646.33
542,2112,SHELLZ ORB,43,2926622.77
543,5262,SHELLZ ORB,43,2926622.77
544,8323,SHELLZ ORB,43,2926622.77
545,2228,SHELLZ ORB,46,2922059.97
546,8118,SHELLZ ORB,47,2921163.3
547,8097,SHELLZ ORB,48,2921055.41
548,2,SHELLZ ORB,49,2608404.21
549,298,SHELLZ ORB,49,2608404.21
550,4174,ASTROBOT SOCIETY,1,31386.62
551,1668,ASTROBOT SOCIETY,2,31366.12
552,263,ASTROBOT SOCIETY,3,31365.6
553,1182,ASTROBOT SOCIETY,4,31304.81
554,3219,ASTROBOT SOCIETY,5,30429.45
555,883,ASTROBOT SOCIETY,6,30393.14
556,1317,ASTROBOT SOCIETY,7,30392.49
557,478,ASTROBOT SOCIETY,8,30378.13
558,3467,ASTROBOT SOCIETY,9,30360.26
559,1137,ASTROBOT SOCIETY,10,30345.28
560,636,ASTROBOT SOCIETY,11,30338.94
561,2496,ASTROBOT SOCIETY,12,30334.93
562,1614,ASTROBOT SOCIETY,13,30334.62
563,1778,ASTROBOT SOCIETY,14,30332.28
564,3273,ASTROBOT SOCIETY,15,30329.41
565,4176,ASTROBOT SOCIETY,16,30329.23
566,3817,ASTROBOT SOCIETY,17,30329.17
567,2387,ASTROBOT SOCIETY,18,30326.88
568,4028,ASTROBOT SOCIETY,19,30326.54
569,150,ASTROBOT SOCIETY,20,30324.89
570,3593,ASTROBOT SOCIETY,21,30324.41
571,1246,ASTROBOT SOCIETY,22,30313.81
572,1903,ASTROBOT SOCIETY,23,30303.37
573,3180,ASTROBOT SOCIETY,24,30301.33
574,1192,ASTROBOT SOCIETY,25,30298.75
575,1404,ASTROBOT SOCIETY,26,30298.42
576,2596,ASTROBOT SOCIETY,27,30297.81
577,218,ASTROBOT SOCIETY,28,30295.34
578,1300,ASTROBOT SOCIETY,29,30286.48
579,3473,ASTROBOT SOCIETY,30,30286.39
580,1021,ASTROBOT SOCIETY,31,30284.86
581,476,ASTROBOT SOCIETY,32,30284.65
582,832,ASTROBOT SOCIETY,33,30278.38
583,1378,ASTROBOT SOCIETY,34,30277.22
584,3915,ASTROBOT SOCIETY,35,30276.72
585,1989,ASTROBOT SOCIETY,36,30275.02
586,2305,ASTROBOT SOCIETY,37,30273.76
587,59,ASTROBOT SOCIETY,38,30272.7
588,2428,ASTROBOT SOCIETY,39,30270.77
589,1568,ASTROBOT SOCIETY,40,30269.35
590,3340,ASTROBOT SOCIETY,41,30267.07
591,1238,ASTROBOT SOCIETY,42,30266.77
592,2398,ASTROBOT SOCIETY,43,30265.35
593,4109,ASTROBOT SOCIETY,44,30263.63
594,2454,ASTROBOT SOCIETY,45,30262.19
595,2136,ASTROBOT SOCIETY,46,30258.66
596,1481,ASTROBOT SOCIETY,47,30254.67
597,2119,ASTROBOT SOCIETY,48,30248.81
598,2415,ASTROBOT SOCIETY,49,21265.96
599,3440,ASTROBOT SOCIETY,50,21157.29
600,1813,AKYLLERS,1,233322.14
601,176,AKYLLERS,2,171996.64
602,2998,AKYLLERS,3,72867.98
603,2788,AKYLLERS,4,70569.91
604,2152,AKYLLERS,5,69061.63
605,3069,AKYLLERS,6,63624.8
606,2779,AKYLLERS,7,63296.09
607,4076,AKYLLERS,8,49260.22
608,491,AKYLLERS,9,49210.66
609,2750,AKYLLERS,10,48543.73
610,1718,AKYLLERS,11,45827.19
611,378,AKYLLERS,12,45695.57
612,3763,AKYLLERS,13,45345.98
613,2137,AKYLLERS,14,44156.52
614,4434,AKYLLERS,15,43863.3
615,1842,AKYLLERS,16,43528.32
616,1456,AKYLLERS,17,43490.78
617,872,AKYLLERS,18,42830.13
618,3293,AKYLLERS,19,42736.62
619,4170,AKYLLERS,20,42650.0
620,2415,AKYLLERS,21,42600.28
621,2925,AKYLLERS,22,41427.88
622,4290,AKYLLERS,23,41218.18
623,1439,AKYLLERS,24,39812.13
624,3760,AKYLLERS,25,39774.85
625,1142,AKYLLERS,26,39539.54
626,1537,AKYLLERS,27,35225.18
627,3858,AKYLLERS,28,33771.18
628,2846,AKYLLERS,29,33357.45
629,1767,AKYLLERS,30,32560.73
630,2379,AKYLLERS,31,31080.06
631,1858,AKYLLERS,32,30214.18
632,2732,AKYLLERS,33,29994.29
633,2091,AKYLLERS,34,29371.37
634,1880,AKYLLERS,35,28992.23
635,3474,AKYLLERS,36,27825.52
636,1620,AKYLLERS,37,27546.85
637,1477,AKYLLERS,38,27230.59
638,517,AKYLLERS,39,27202.14
639,1873,AKYLLERS,40,26932.85
640,1326,AKYLLERS,41,26356.47
641,2048,AKYLLERS,42,26268.12
642,3580,AKYLLERS,43,26008.25
643,1,AKYLLERS,44,25628.67
644,3468,AKYLLERS,45,25251.54
645,1870,AKYLLERS,46,25208.17
646,2403,AKYLLERS,47,25028.5
647,4333,AKYLLERS,48,24747.73
648,3733,AKYLLERS,49,24506.16
649,903,AKYLLERS,50,24373.84
650,421,CHRONOCATZCC,1,7192485.51
651,1354,CHRONOCATZCC,2,7192365.33
652,2712,CHRONOCATZCC,3,7192328.54
653,1035,CHRONOCATZCC,4,7192321.74
654,12,CHRONOCATZCC,5,7192280.76
655,1490,CHRONOCATZCC,6,7192268.37
656,2127,CHRONOCATZCC,7,7192258.29
657,2244,CHRONOCATZCC,8,7192246.24
658,62,CHRONOCATZCC,9,7192221.15
659,683,CHRONOCATZCC,10,7192085.74
660,601,CHRONOCATZCC,11,5993877.5
661,2030,CHRONOCATZCC,12,5993651.73
662,1671,CHRONOCATZCC,13,5993612.05
663,1470,CHRONOCATZCC,14,5993567.04
664,1676,CHRONOCATZCC,15,5993530.2
665,1440,CHRONOCATZCC,16,5993523.89
666,43,CHRONOCATZCC,17,5137664.26
667,875,CHRONOCATZCC,18,5137637.71
668,3012,CHRONOCATZCC,19,5137597.02
669,2182,CHRONOCATZCC,20,5137466.74
670,2303,CHRONOCATZCC,21,5137453.61
671,425,CHRONOCATZCC,22,5137431.66
672,792,CHRONOCATZCC,23,5137360.57
673,3446,CHRONOCATZCC,24,3269601.12
674,933,CHRONOCATZCC,25,3269515.91
675,1418,CHRONOCATZCC,26,3269492.7
676,868,CHRONOCATZCC,27,3269414.57
677,490,CHRONOCATZCC,28,3269380.0
678,1912,CHRONOCATZCC,29,3269378.83
679,1729,CHRONOCATZCC,30,3269373.41
680,2139,CHRONOCATZCC,31,3269354.26
681,1289,CHRONOCATZCC,32,3269256.78
682,2314,CHRONOCATZCC,33,3269253.7
683,879,CHRONOCATZCC,34,3269249.9
684,960,CHRONOCATZCC,35,2997297.35
685,807,CHRONOCATZCC,36,2997019.46
686,303,CHRONOCATZCC,37,2996975.67
687,1319,CHRONOCATZCC,38,2996952.76
688,1204,CHRONOCATZCC,39,2996936.27
689,809,CHRONOCATZCC,40,2996901.68
690,301,CHRONOCATZCC,41,2996892.94
691,1331,CHRONOCATZCC,42,2996885.56
692,1467,CHRONOCATZCC,43,2996872.45
693,658,CHRONOCATZCC,44,2996866.9
694,1494,CHRONOCATZCC,45,2996862.11
695,196,CHRONOCATZCC,46,2996855.86
696,1478,CHRONOCATZCC,47,2568978.49
697,2459,CHRONOCATZCC,48,2568932.33
698,3474,CHRONOCATZCC,49,2568864.02
699,688,CHRONOCATZCC,50,2568835.22
700,263,METASHOOTER,1,53551.2
701,1098,METASHOOTER,1,53551.2
702,110,METASHOOTER,3,53224.92
703,1017,METASHOOTER,3,53224.92
704,1441,METASHOOTER,3,53224.92
705,1584,METASHOOTER,3,53224.92
706,38,METASHOOTER,7,53103.84
707,1005,METASHOOTER,7,53103.84
708,1111,METASHOOTER,7,53103.84
709,1429,METASHOOTER,7,53103.84
710,148,METASHOOTER,11,53049.2
711,298,METASHOOTER,11,53049.2
712,599,METASHOOTER,11,53049.2
713,945,METASHOOTER,11,53049.2
714,1029,METASHOOTER,11,53049.2
715,1073,METASHOOTER,11,53049.2
716,1123,METASHOOTER,11,53049.2
717,1385,METASHOOTER,11,53049.2
718,1397,METASHOOTER,11,53049.2
719,1435,METASHOOTER,11,53049.2
720,1449,METASHOOTER,11,53049.2
721,1499,METASHOOTER,11,53049.2
722,1608,METASHOOTER,11,53049.2
723,1725,METASHOOTER,11,53049.2
724,1765,METASHOOTER,11,53049.2
725,1831,METASHOOTER,11,53049.2
726,1837,METASHOOTER,11,53049.2
727,1941,METASHOOTER,11,53049.2
728,1951,METASHOOTER,11,53049.2
729,2216,METASHOOTER,11,53049.2
730,2294,METASHOOTER,11,53049.2
731,2595,METASHOOTER,11,53049.2
732,1,METASHOOTER,33,53025.9
733,317,METASHOOTER,33,53025.9
734,676,METASHOOTER,33,53025.9
735,981,METASHOOTER,33,53025.9
736,987,METASHOOTER,33,53025.9
737,1041,METASHOOTER,33,53025.9
738,1211,METASHOOTER,33,53025.9
739,1224,METASHOOTER,33,53025.9
740,1511,METASHOOTER,33,53025.9
741,1548,METASHOOTER,33,53025.9
742,1625,METASHOOTER,33,53025.9
743,1662,METASHOOTER,33,53025.9
744,1759,METASHOOTER,33,53025.9
745,1777,METASHOOTER,33,53025.9
746,1911,METASHOOTER,33,53025.9
747,2040,METASHOOTER,33,53025.9
748,2164,METASHOOTER,33,53025.9
749,2306,METASHOOTER,33,53025.9
750,3802,DOGE SKULLS,1,4752.78
751,210,DOGE SKULLS,2,2624.67
752,2532,DOGE SKULLS,3,2592.14
753,955,DOGE SKULLS,4,2588.57
754,2228,DOGE SKULLS,5,2586.77
755,3410,DOGE SKULLS,6,2585.27
756,4178,DOGE SKULLS,7,2532.33
757,1486,DOGE SKULLS,8,2530.46
758,3281,DOGE SKULLS,9,2448.55
759,2138,DOGE SKULLS,10,2325.01
760,2259,DOGE SKULLS,11,2323.13
761,617,DOGE SKULLS,12,2322.45
762,2903,DOGE SKULLS,13,2320.14
763,1439,DOGE SKULLS,14,2314.95
764,2301,DOGE SKULLS,15,2313.34
765,464,DOGE SKULLS,16,2312.06
766,2712,DOGE SKULLS,17,2081.03
767,2554,DOGE SKULLS,18,1878.73
768,1483,DOGE SKULLS,19,1874.81
769,2679,DOGE SKULLS,20,1605.72
770,1484,DOGE SKULLS,21,1583.57
771,3553,DOGE SKULLS,22,1582.96
772,4016,DOGE SKULLS,23,1582.42
773,1449,DOGE SKULLS,24,1580.41
774,1011,DOGE SKULLS,25,1579.19
775,1001,DOGE SKULLS,26,1578.89
776,1485,DOGE SKULLS,27,1528.04
777,422,DOGE SKULLS,28,1513.22
778,95,DOGE SKULLS,29,1512.74
779,2424,DOGE SKULLS,30,1510.08
780,1284,DOGE SKULLS,31,1506.27
781,1079,DOGE SKULLS,32,1472.3
782,1482,DOGE SKULLS,33,1320.35
783,1694,DOGE SKULLS,34,1293.84
784,134,DOGE SKULLS,35,1285.87
785,597,DOGE SKULLS,36,1285.01
786,4227,DOGE SKULLS,37,1284.84
787,2753,DOGE SKULLS,38,1218.32
788,1478,DOGE SKULLS,39,1217.91
789,1206,DOGE SKULLS,40,1216.64
790,3133,DOGE SKULLS,41,1215.6
791,1176,DOGE SKULLS,42,1214.44
792,2006,DOGE SKULLS,43,1213.71
793,721,DOGE SKULLS,44,1211.39
794,4195,DOGE SKULLS,45,1211.18
795,2336,DOGE SKULLS,46,1210.84
796,557,DOGE SKULLS,47,1210.68
797,1452,DOGE SKULLS,48,1210.29
798,3976,DOGE SKULLS,49,1210.16
799,1652,DOGE SKULLS,50,1210.14
800,961,AWESOME POSSUMS,1,72067.68
801,645,AWESOME POSSUMS,2,62067.68
802,1082,AWESOME POSSUMS,3,57068.68
803,33,AWESOME POSSUMS,4,43498.26
804,413,AWESOME POSSUMS,4,43498.26
805,313,AWESOME POSSUMS,6,33499.26
806,1283,AWESOME POSSUMS,6,33499.26
807,925,AWESOME POSSUMS,8,28499.26
808,951,AWESOME POSSUMS,8,28499.26
809,1471,AWESOME POSSUMS,8,28499.26
810,1559,AWESOME POSSUMS,11,297.48
811,2790,AWESOME POSSUMS,12,295.22
812,3164,AWESOME POSSUMS,13,294.4
813,7109,AWESOME POSSUMS,14,294.21
814,1692,AWESOME POSSUMS,15,293.42
815,3741,AWESOME POSSUMS,16,293.3
816,1840,AWESOME POSSUMS,17,293.19
817,7394,AWESOME POSSUMS,18,293.06
818,2828,AWESOME POSSUMS,19,292.87
819,674,AWESOME POSSUMS,20,292.8
820,386,AWESOME POSSUMS,21,292.76
821,7908,AWESOME POSSUMS,22,292.58
822,301,AWESOME POSSUMS,23,292.56
823,3036,AWESOME POSSUMS,24,292.49
824,1846,AWESOME POSSUMS,25,292.35
825,3330,AWESOME POSSUMS,26,292.21
826,6546,AWESOME POSSUMS,27,292.17
827,1046,AWESOME POSSUMS,28,292.13
828,9590,AWESOME POSSUMS,29,292.12
829,5530,AWESOME POSSUMS,30,292.04
830,8847,AWESOME POSSUMS,31,292.03
831,6267,AWESOME POSSUMS,32,291.97
832,5832,AWESOME POSSUMS,33,291.95
833,5478,AWESOME POSSUMS,34,291.88
834,360,AWESOME POSSUMS,35,291.81
835,2932,AWESOME POSSUMS,35,291.81
836,910,AWESOME POSSUMS,37,291.66
837,1668,AWESOME POSSUMS,38,291.65
838,2731,AWESOME POSSUMS,39,291.62
839,1921,AWESOME POSSUMS,40,291.59
840,733,AWESOME POSSUMS,41,291.47
841,1609,AWESOME POSSUMS,41,291.47
842,4977,AWESOME POSSUMS,43,291.39
843,1305,AWESOME POSSUMS,44,291.27
844,9347,AWESOME POSSUMS,44,291.27
845,570,AWESOME POSSUMS,46,291.26
846,8217,AWESOME POSSUMS,46,291.26
847,5063,AWESOME POSSUMS,48,291.05
848,273,AWESOME POSSUMS,49,291.02
849,4238,AWESOME POSSUMS,50,290.97
850,317,DARBOTZ DW3,1,13297.6
851,54,DARBOTZ DW3,2,9777.99
852,122,DARBOTZ DW3,3,8375.55
853,271,DARBOTZ DW3,4,8336.58
854,5,DARBOTZ DW3,5,8156.74
855,6,DARBOTZ DW3,5,8156.74
856,7,DARBOTZ DW3,5,8156.74
857,8,DARBOTZ DW3,5,8156.74
858,9,DARBOTZ DW3,5,8156.74
859,10,DARBOTZ DW3,5,8156.74
860,11,DARBOTZ DW3,5,8156.74
861,12,DARBOTZ DW3,5,8156.74
862,13,DARBOTZ DW3,5,8156.74
863,14,DARBOTZ DW3,5,8156.74
864,15,DARBOTZ DW3,5,8156.74
865,16,DARBOTZ DW3,5,8156.74
866,264,DARBOTZ DW3,5,8156.74
867,483,DARBOTZ DW3,5,8156.74
868,452,DARBOTZ DW3,19,7600.99
869,303,DARBOTZ DW3,20,7185.49
870,348,DARBOTZ DW3,21,6415.28
871,384,DARBOTZ DW3,21,6415.28
872,169,DARBOTZ DW3,23,6365.26
873,263,DARBOTZ DW3,24,6249.4
874,142,DARBOTZ DW3,25,5873.28
875,203,DARBOTZ DW3,26,5868.13
876,243,DARBOTZ DW3,27,5461.87
877,392,DARBOTZ DW3,28,5425.94
878,181,DARBOTZ DW3,29,5415.42
879,473,DARBOTZ DW3,30,5391.93
880,312,DARBOTZ DW3,31,5305.62
881,590,DARBOTZ DW3,32,5294.38
882,456,DARBOTZ DW3,33,5179.25
883,56,DARBOTZ DW3,34,5150.79
884,461,DARBOTZ DW3,35,5113.42
885,347,DARBOTZ DW3,36,5085.35
886,311,DARBOTZ DW3,37,4968.43
887,558,DARBOTZ DW3,38,4916.79
888,280,DARBOTZ DW3,39,4916.57
889,205,DARBOTZ DW3,40,4914.78
890,354,DARBOTZ DW3,41,4901.63
891,230,DARBOTZ DW3,42,4786.53
892,283,DARBOTZ DW3,43,4784.58
893,238,DARBOTZ DW3,44,4770.4
894,104,DARBOTZ DW3,45,4760.82
895,497,DARBOTZ DW3,46,4756.86
896,146,DARBOTZ DW3,47,4752.32
897,48,DARBOTZ DW3,48,4740.3
898,155,DARBOTZ DW3,49,4720.56
899,39,DARBOTZ DW3,50,4682.95
900,1247,LO LEGENDARY OWLS,1,20000.0
901,1248,LO LEGENDARY OWLS,1,20000.0
902,1255,LO LEGENDARY OWLS,3,10888.94
903,1250,LO LEGENDARY OWLS,4,10846.35
904,1236,LO LEGENDARY OWLS,5,10498.37
905,1239,LO LEGENDARY OWLS,6,10493.3
906,1244,LO LEGENDARY OWLS,7,10439.94
907,1249,LO LEGENDARY OWLS,8,9888.94
908,1245,LO LEGENDARY OWLS,9,9383.82
909,1258,LO LEGENDARY OWLS,10,8541.89
